"Type (FARMERS_MARKET, FOOD_PANTRY, SHARE_HOST_SITE, SOUP_KITCHEN, or SENIOR_MEALS)",Name,Address - Line 1,Address - Line 2 (optional),City,State,Zip Code,Phone Number (optional),Website (optional),Description (optional),Requires a photo ID? (either 'Yes' or leave blank),Requires proof of address? (either 'Yes' or leave blank),Requires proof of income? (either 'Yes' or leave blank),Requires a Social Security card? (either 'Yes' or leave blank),Requires a referral? (either 'Yes' or leave blank),Accepts SNAP? (either 'Yes' or leave blank),Accepts FMNP Vouchers? (either 'Yes' or leave blank),Accepts Philly Food Bucks? (either 'Yes' or leave blank),Wheelchair accessible? (either 'Yes' or leave blank),Hours Available? (either 'Yes' or leave blank),Open Sunday? (either 'Yes' or leave blank),Open Monday? (either 'Yes' or leave blank),Open Tuesday? (either 'Yes' or leave blank),Open Wednesday? (either 'Yes' or leave blank),Open Thursday? (either 'Yes' or leave blank),Open Friday? (either 'Yes' or leave blank),Open Saturday? (either 'Yes' or leave blank),"Sunday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Sunday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Sunday Closing Time #10 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Monday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Monday Closing Time #10 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Tuesday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Tuesday Closing Time #10 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Wednesday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Wednesday Closing Time #10 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Thursday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Thursday Closing Time #10 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Friday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Friday Closing Time #10 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #1 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #1 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #2 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #2 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #3 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #3 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #4 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #4 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #5 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #5 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #6 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #6 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #7 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #7 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #8 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #8 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #9 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #9 (military time - e.g., 8:00 or 17:00)","Saturday Opening Time #10 (military time - e.g., 8:00 or 17:00)","Saturday Closing Time #10 (military time - e.g., 8:00 or 17:00)"
238,SOUP_KITCHEN,Mt. Zion Baptist Church ,41 W. Rittenhouse St,,Philadelphia,PA,19144,215-849-3749 ,,Serves a free meal indoors. Open to all. ,,,,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,SOUP_KITCHEN,Sherwood Christian Outreach Center,5543 Willows Ave,,Philadelphia,PA,19143,215-747-2685,,Serves a free meal indoors. Open to all. ,,,,,,,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,FARMERS_MARKET,Henry Got Crops!,7095 Henry Ave,Saul High School,Philadelphia,PA,19128,(215) 487-4467,,Open May to end of October. Visit the 'Farmers' Market' page under the 'Resources' section of this website to learn more about fresh food programs.,,,,,,Yes,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,FOOD_PANTRY,Take A Sistah To Lunch,28th St and Thompson St,,Philadelphia,PA,19121,610-772-0686,,Usually open the third Saturday of the month. Located inside the firehouse.,,,,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,
242,FOOD_PANTRY,Masjidullah,7401Limekiln Pike,,Philadelphia,PA,19138,215-424-8022,www.masjidullah.org,Food Pantry open on the 3rd Saturday of every month. Food delivery on last Saturday of every month. Serves mainly seniors.,,,,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,15:00,,,,,,,,,,,,,,,,,,
243,FOOD_PANTRY,Lutheran Settlement House,1340 Frankford Ave,,Philadelphia,PA,19125,215-426-8610,,Open to all zips in Philadelphia.,,,,,,,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,12:00,15:00,,,,,,,,,,,,,,,,,,,12:00,15:00,,,,,,,,,,,,,,,,,,,12:00,15:00,,,,,,,,,,,,,,,,,,,12:00,15:00,,,,,,,,,,,,,,,,,,,12:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,SOUP_KITCHEN,Mt Tabor AME Church,961-71 N. 7th St,,Philadelphia,PA,19123,267-779-1475,,Serves a free meal indoors. Open to all.,,,,,,,,,,Yes,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,SOUP_KITCHEN,Mt. Olive Holy Temple ,1469 N. Broad St,,Philadelphia,PA,19122,(215) 765-3372,,Serves a free meal indoors. Open to all. ,,,Yes,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,SOUP_KITCHEN,The Welcome Center,2111 Sansom St,,Philadelphia,PA,19103,215-567-3242,,"Serves a free meal indoors. Open to all.  Youth services, legal services, LGBTQ services",,,,,,,,,,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,SOUP_KITCHEN,St. John's Hospice,1221 Race St,,Philadelphia,PA,19107,215-563-7763,,Men only. Serves a free meal indoors.,,,,,,,,,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,16:00,17:00,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,16:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,SENIOR_MEALS,Philadelphia Senior Center on Ave of the Arts,509 S. Broad St,,Philadelphia,PA,19147,215-546-5879,,"Congregate meal provided at lunch for free or with suggested donation. Serves people age 60 and over. No income limit.  Acceptable forms of non-photo ID include: PACE card, birth certificate, naturalization papers, armed forces discharge papers, or statement of age verification from the SSA.  See the 'Seniors' section under the 'Resources' section of this website for additional senior-specific food resources.",Yes,,,,,,,,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,SOUP_KITCHEN,Resurrection Baptist Church,1610 N. 54th St,,Philadelphia,PA,19131,215-380-8148,,Serves a free meal indoors. Open to all.,,,,,,,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,SOUP_KITCHEN,Transfiguration Baptist Church,3732 Fairmount Avenue,,Philadelphia,PA,19104,267-767-5541,http://www.transfigurationbc.org/home,"Tuesdays, we serve free meals indoors and provide pantry items to those that request them.  Sundays we provide only pantry items, no meals. Open year-round.
Open to all.",,,,,,,,,,Yes,Yes,,Yes,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,FARMERS_MARKET,Suburban Station,16th St and JFK Blvd,,Philadelphia,PA,19103, ,,Open Mid-June to November. Visit the 'Farmers' Market' page under the 'Resources' section of this website to learn more about fresh food programs.,,,,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,FARMERS_MARKET,Our Brother's Place,907 Hamilton Street,,Philadelphia ,PA,19123,215-236-7020,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12:00,12:45,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,,12:00,13:00,,,,,,,,,,,,,,,,,,
253,FOOD_PANTRY,Mt. Olive Holy Temple,1469 N. Broad St,,Philadelphia,PA,19121,215-765-3372,,,,,,,,,,,,Yes,Yes,,Yes,,,,,12:15,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:15,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,SOUP_KITCHEN,Face to Face Germantown,109 E. Price St,,Philadelphia,PA,19144,215-849-0179 ,,Serves a free meal indoors. Open to all. ,,,,,,,,,,Yes,Yes,Yes,,,,Yes,Yes,12:30,13:45,,,,,,,,,,,,,,,,,,,12:30,13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,13:45,,,,,,,,,,,,,,,,,,,12:30,13:45,,,,,,,,,,,,,,,,,,
255,FOOD_PANTRY,Christian Church Of Divine Truth,6065 E. Wister St,,Philadelphia,PA,19138,215-849-4118,,Open either the third or fourth Saturday of the month.,,,,,,,,,,Yes,Yes,,Yes,,,,,12:30,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19:30,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,SOUP_KITCHEN,New Pathways Project,2539 Germantown Ave,,Philadelphia,PA,19133,215-225-5800 ,," 18+ ONLY; Support groups, in-house clothes closet, toiletries, counseling, Hep-C HIV testing daily, computer courses, case management, health and relationships classes.
",,,,,,,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,14:00,,,,,,,,,,,,,,,,,,,12:30,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,SOUP_KITCHEN,Helping Hand Rescue Mission,610 N. 6th St,,Philadelphia,PA,19123,215-627-1656,,"Weekly lunch served on Sundays (limited capacity), phone is only answered on Thursday.",,,,,,,,,,Yes,Yes,,,,,,,12:30,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,SOUP_KITCHEN,Blessed Sarnelli Community,2739 Kensington Ave,,Philadelphia,PA,19134,215-356-7551,,Serves a free meal indoors. Open to all.  Also offers clothing and toiletries on Wednesday afternoons.,,,,,,,,,,Yes,,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:00,19:00,,,,,,,,,,,,,,,,,,,12:30,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,SOUP_KITCHEN,Harambee Baptist Church ,5648 Chew Ave,,Philadelphia,PA,19138,"215-849-8693, ext 6",,Serves a free meal indoors. Open to all. ,,,,,,,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,FOOD_PANTRY,Salvation Army - KROC,4200 Wissahickon Ave,,Philadelphia,PA,19129,215-558-1517,,"Serves zip codes 19111, 19125, 19129, 19133, 19134, 19138, 19140, 19144, 19150, 19154. Proof of emergency or referral required.",,,Yes,,,,,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,FOOD_PANTRY,Nicetown C.D.C.,4414 Germantown Ave,,Philadelphia,PA,19140,215-324-9772,,Open every third Thursday of the month. ,Yes,,,,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,FOOD_PANTRY,Thankful Learning Center,3200-02 N. 17th St,,Philadelphia,PA,19140,215-226-5544,,,,,,,,,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,16:00,,,,,,,,,,,,,,,,,,,13:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,SOUP_KITCHEN,Union Temple Baptist Church,2610 Howard St,,Philadelphia,PA,19133,215-739-4446,,Serves a free meal indoors. Open to all. ,,,,,,,,,,Yes,Yes,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,FOOD_PANTRY,Mt. Zion Holy Church,4110 Haverford Ave,,Philadelphia,PA,19104,215-349-6734,,Open every second Monday and third Wednesday of the month. ,,,,,,,,,,Yes,Yes,,,Yes,,,,13:30,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,FOOD_PANTRY,Temple of Divine Love Church,1518-20 W. Girard Ave,,Philadelphia,PA,19130,215-765-4957,,,,,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,FOOD_PANTRY,North Light Community Center,175 Green Ln,,Philadelphia,PA,19127,215-483-4800,,"Serves zip codes 19127, 19128, 19129.",,Yes,,,,,,,,Yes,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,13:30,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,FARMERS_MARKET,26th & Allegheny Farmers' Market,26th Street & Allegheny Street,,Philadelphia,PA,19129,215-575-0444,http://thefoodtrust.org/farmers-markets/market/26th-Allegheny,"Opens July 8th until November. Visit the 'Farmers' Market' page under the 'Resources' section of this website to learn more about fresh food programs.
",,,,,,Yes,Yes,Yes,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,FOOD_PANTRY,South Philadelphia H.O.M.E.S. Inc.,1444 Point Breeze Ave,,Philadelphia,PA,19146,215-334-4430,,Seniors only. Referral preferred but not required.,,,,,,,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,FOOD_PANTRY,Haitian Evangelistic Baptist,814 East Chelten Ave,,Philadelphia,PA,19138,215-842-3782,,,,,,,,,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17:30,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,15:00,,,,,,,,,,,,,,,,,,
